Monthly_Charges,Total_Charges,Senior_Citizen,Year,Month,Day,dow,Type_one year,Type_two year,Paperless_Billing_yes,Payment_Method_credit card,Payment_Method_electronic check,Payment_Method_mailed check,Gender_male,Partner_yes,Dependents_yes,Multiple_Lines_yes,Internet_Service_fiber optic,Internet_Service_no,Online_Security_yes,Online_Backup_yes,Device_Protection_yes,Tech_Support_yes,Streaming_TV_yes,Streaming_Movies_yes
-1.2920472416663245,-0.6960034123445864,-0.4067735777920483,-0.2578866918786392,0.16450641832456264,0.0,0.35962203594052766,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False
0.9445954547203848,-0.21675210449635898,-0.4067735777920483,0.7884067344461138,-0.6785044523263231,0.0,1.3559463240843324,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True
0.611478457386194,-0.6687194580118188,-0.4067735777920483,0.7884067344461138,1.5695245360760388,0.0,0.8577841800124301,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False
-1.444329297590526,-0.7258510995902118,-0.4067735777920483,-0.2578866918786392,-0.9595080758766182,0.0,-1.1348643962751797,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-1.2619080847646598,-0.9795355978210113,-0.4067735777920483,1.3115534476084902,-1.2405116994269134,0.0,0.35962203594052766,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
-0.4767037339054958,-0.7922580350403249,-0.4067735777920483,0.7884067344461138,0.726513665425153,0.0,0.8577841800124301,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.4956806440271656,-0.9714275319421369,-0.4067735777920483,1.3115534476084902,0.726513665425153,0.0,1.3559463240843324,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False
-0.15944945073007608,0.454570738246028,-0.4067735777920483,-1.304180118203392,1.5695245360760388,0.0,-1.6330265403470818,False,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False
-1.4189489549364922,-0.7866928587172929,-0.4067735777920483,-0.2578866918786392,0.726513665425153,0.0,-0.13854010813137474,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.2640850173091093,-0.779960454401415,-0.4067735777920483,1.3115534476084902,-1.2405116994269134,0.0,0.35962203594052766,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
-0.3402843921400652,0.42195088451739426,-0.4067735777920483,-1.304180118203392,-0.11649720522573258,0.0,1.3559463240843324,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0.09118143297850546,0.6234227734253649,-0.4067735777920483,-0.7810334050410157,-1.5215153229772087,0.0,-0.13854010813137474,False,True,True,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False
0.14828720395008094,-1.0808968429854497,2.458370097261386,1.3115534476084902,1.5695245360760388,0.0,1.3559463240843324,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
-1.4363979405111404,-1.101719356643536,-0.4067735777920483,1.3115534476084902,1.5695245360760388,0.0,1.3559463240843324,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False
0.4052631733221712,-0.9826412580162613,-0.4067735777920483,1.3115534476084902,0.726513665425153,0.0,1.3559463240843324,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
0.9525268117997703,-0.9879354706980973,-0.4067735777920483,1.3115534476084902,1.0075172889754482,0.0,-1.1348643962751797,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True
-1.4316391262635093,-0.7133450853811508,-0.4067735777920483,-0.2578866918786392,-0.9595080758766182,0.0,-1.1348643962751797,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False
0.1530460181977124,-1.0808343129144042,-0.4067735777920483,1.3115534476084902,1.5695245360760388,0.0,1.3559463240843324,False,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False
0.5289923437605846,1.3596726732697928,-0.4067735777920483,-1.304180118203392,-0.9595080758766182,0.0,0.8577841800124301,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True
-0.495738990896021,-1.0893592459335808,2.458370097261386,1.3115534476084902,1.5695245360760388,0.0,1.3559463240843324,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0.5860981147321606,-0.49899200183784764,-0.4067735777920483,0.7884067344461138,-0.11649720522573258,0.0,0.35962203594052766,False,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True
0.8367289984407419,1.1876107611101305,-0.4067735777920483,-0.7810334050410157,-0.6785044523263231,0.0,-0.6367022522032771,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False
0.24187721748682983,-0.137443131053898,-0.4067735777920483,0.26526002128373727,-0.11649720522573258,0.0,-0.13854010813137474,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False
0.533751158008216,-0.6401223721870994,2.458370097261386,0.7884067344461138,1.5695245360760388,0.0,0.8577841800124301,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
1.2110890525877371,-0.7568034847576374,-0.4067735777920483,1.3115534476084902,-0.3975008287760278,0.0,-0.6367022522032771,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True
0.5258198009288306,-0.26427495849079036,-0.4067735777920483,0.7884067344461138,-1.5215153229772087,0.0,-1.6330265403470818,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,True
1.2301243095782626,1.5675226294243845,-0.4067735777920483,-0.7810334050410157,-1.5215153229772087,0.0,-0.13854010813137474,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,True,True
-1.4316391262635093,-1.0922147858446498,-0.4067735777920483,1.3115534476084902,1.5695245360760388,0.0,1.3559463240843324,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0.12290686129604744,-0.8374047463350346,-0.4067735777920483,1.3115534476084902,-0.3975008287760278,0.0,-0.6367022522032771,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True
0.34657113093471825,-0.23734534122727924,-0.4067735777920483,0.26526002128373727,1.2885209125257435,0.0,-0.6367022522032771,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1.077842253654061,1.4625554834963337,-0.4067735777920483,-1.304180118203392,1.0075172889754482,0.0,-0.6367022522032771,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,True
1.2983339804609775,2.0367482825483485,-0.4067735777920483,-1.304180118203392,-1.2405116994269134,0.0,0.8577841800124301,False,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False
1.1397068388732676,-0.48302599036427996,-0.4067735777920483,0.7884067344461138,1.0075172889754482,0.0,-1.6330265403470818,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,True,True
0.6178235430497026,-1.0747272093089795,-0.4067735777920483,1.3115534476084902,1.5695245360760388,0.0,1.3559463240843324,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False
1.222192952498877,1.0039390990930568,-0.4067735777920483,-0.7810334050410157,1.2885209125257435,0.0,1.3559463240843324,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True
-1.4316391262635093,-1.1016568265724906,-0.4067735777920483,1.3115534476084902,1.5695245360760388,0.0,1.3559463240843324,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1.2666085521434356,2.0365398489781974,2.458370097261386,-1.304180118203392,-1.2405116994269134,0.0,0.8577841800124301,False,False,True,True,False,False,True,True,True,True,True,False,True,True,False,False,True,True
1.255504652232296,1.6148370498486648,-0.4067735777920483,-1.304180118203392,1.2885209125257435,0.0,0.8577841800124301,False,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True
-0.2625570927620875,-0.04279344684832248,-0.4067735777920483,-0.2578866918786392,-0.6785044523263231,0.0,0.35962203594052766,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,True,False,False
-0.4830488195690041,-1.0891924990774602,-0.4067735777920483,1.3115534476084902,1.5695245360760388,0.0,1.3559463240843324,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.05311091899745501,0.8695619764166977,-0.4067735777920483,-1.304180118203392,-0.9595080758766182,0.0,0.8577841800124301,True,False,True,True,False,False,True,True,True,True,False,False,True,True,False,True,False,False
-1.412603869272984,-1.093882254405858,-0.4067735777920483,1.3115534476084902,1.2885209125257435,0.0,0.35962203594052766,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1.26978109497519,1.4851496825007036,-0.4067735777920483,-0.7810334050410157,-0.6785044523263231,0.0,-0.6367022522032771,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True
0.32594960252831623,-0.909606135035346,-0.4067735777920483,1.3115534476084902,-0.11649720522573258,0.0,0.8577841800124301,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1.2475732951529106,0.5728151025926985,-0.4067735777920483,-0.2578866918786392,0.726513665425153,0.0,-0.13854010813137474,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,True
-1.4237077691841238,-0.861958220898824,-0.4067735777920483,0.26526002128373727,1.2885209125257435,0.0,-0.6367022522032771,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0.7716918703897809,-0.8710250812003931,-0.4067735777920483,1.3115534476084902,0.16450641832456264,0.0,-1.6330265403470818,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
-1.4046725121935986,-0.6322644265924062,-0.4067735777920483,-0.7810334050410157,0.726513665425153,0.0,-1.1348643962751797,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False
0.3449848595188413,1.156262352159418,-0.4067735777920483,-1.304180118203392,-0.9595080758766182,0.0,0.8577841800124301,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
0.48774928694778014,-1.033269772205943,-0.4067735777920483,1.3115534476084902,1.2885209125257435,0.0,0.35962203594052766,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
-1.4157764121047383,-0.5128319908958751,-0.4067735777920483,-1.304180118203392,-1.2405116994269134,0.0,0.8577841800124301,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False
0.4829904727001491,0.3928744014813278,2.458370097261386,-0.2578866918786392,-0.9595080758766182,0.0,-1.1348643962751797,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True
-0.6067779900074179,-1.0765197380122784,-0.4067735777920483,1.3115534476084902,1.2885209125257435,0.0,0.35962203594052766,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.3371118493083112,-0.7660579352723424,2.458370097261386,0.7884067344461138,1.0075172889754482,0.0,-1.6330265403470818,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
0.30532807412191376,0.8993471335912776,-0.4067735777920483,-1.304180118203392,0.4455100418748579,0.0,0.35962203594052766,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True
0.611478457386194,-0.6683234342285318,-0.4067735777920483,1.3115534476084902,-1.5215153229772087,0.0,-1.1348643962751797,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False
-1.4316391262635093,-1.0701833574796875,-0.4067735777920483,1.3115534476084902,0.726513665425153,0.0,1.3559463240843324,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.8097623843708314,-0.3674287323585274,-0.4067735777920483,0.7884067344461138,-0.11649720522573258,0.0,0.35962203594052766,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False
-1.4427430261746488,-1.055718067711207,-0.4067735777920483,1.3115534476084902,-0.11649720522573258,0.0,0.8577841800124301,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False
0.9445954547203848,-1.035770975047755,-0.4067735777920483,1.3115534476084902,1.2885209125257435,0.0,0.35962203594052766,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True
-1.287288427418693,-0.8629587020355489,-0.4067735777920483,0.7884067344461138,-1.2405116994269134,0.0,-0.13854010813137474,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
0.3291221453600703,-0.2536031596990584,-0.4067735777920483,0.26526002128373727,0.726513665425153,0.0,0.35962203594052766,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True
0.13242448979130994,-0.9219662457453012,-0.4067735777920483,1.3115534476084902,-0.11649720522573258,0.0,0.8577841800124301,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False
0.9287327405616137,-0.003795525873067611,2.458370097261386,0.26526002128373727,0.4455100418748579,0.0,-1.1348643962751797,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True,True
1.0540481824159047,0.6357203540642747,2.458370097261386,-0.2578866918786392,0.4455100418748579,0.0,-1.6330265403470818,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,True
0.6336862572084735,-0.9000807208794447,2.458370097261386,1.3115534476084902,0.16450641832456264,0.0,-1.6330265403470818,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1.299920251876855,1.4979891904220062,-0.4067735777920483,-0.7810334050410157,-0.9595080758766182,0.0,1.3559463240843324,True,False,True,False,True,False,False,True,True,True,True,False,False,True,True,False,True,True
-1.4506743832540343,-1.101906946856672,-0.4067735777920483,1.3115534476084902,1.5695245360760388,0.0,1.3559463240843324,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False
0.4909218297795346,-1.049923614461009,-0.4067735777920483,1.3115534476084902,1.2885209125257435,0.0,0.35962203594052766,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
-1.4363979405111404,-0.9609016366495108,-0.4067735777920483,0.7884067344461138,0.16450641832456264,0.0,1.3559463240843324,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False
0.48457674411602614,1.2818018914613742,-0.4067735777920483,-1.304180118203392,-1.2405116994269134,0.0,0.8577841800124301,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False
